1,0
294914,0
229380,0
65544,0
393224,0
98325,0
262166,0
262167,0
360469,0
458773,0
524309,0
65570,0
524323,0
294947,0
163879,0
98349,0
327726,0
51,0
262197,0
131127,0
393272,0
68,0
196676,0
229446,0
163913,0
426059,0
196691,0
65625,0
458845,0
360541,0
96,0
426081,0
98402,0
32872,0
360554,0
163951,0
113,0
491634,0
196723,0
131189,0
119,0
131194,0
229500,0
524412,0
128,0
65666,0
360578,0
262278,0
196745,0
262284,0
393360,0
98449,0
524434,0
393370,0
65692,0
32930,0
65700,0
164006,0
196777,0
229556,0
229559,0
458938,0
229564,0
295105,0
327875,0
524485,0
262342,0
65734,0
131273,0
229578,0
360651,0
426192,0
295123,0
327892,0
491735,0
360663,0
327897,0
524506,0
98522,0
393435,0
196831,0
524512,0
98535,0
426220,0
295149,0
262382,0
295151,0
393458,0
327924,0
295157,0
33016,0
295162,0
295167,0
459007,0
426243,0
327941,0
65799,0
393483,0
327949,0
295186,0
196886,0
327964,0
65821,0
33055,0
426275,0
295204,0
360741,0
491812,0
524581,0
393517,0
524600,0
262463,0
262465,0
491847,0
33098,0
459083,0
33100,0
131408,0
65874,0
33107,0
393557,0
459096,0
98651,0
459102,0
33120,0
229729,0
164194,0
229737,0
65902,0
524655,0
459123,0
491891,0
33141,0
33143,0
328060,0
98685,0
393598,0
393600,0
98693,0
426376,0
33164,0
295311,0
164241,0
328083,0
393620,0
405,0
295317,0
262550,0
393619,0
197015,0
131483,0
413,0
98722,0
295331,0
98725,0
360870,0
295341,0
98735,0
131504,0
491955,0
295347,0
459192,0
197054,0
524735,0
393664,0
65987,0
360901,0
229832,0
131529,0
524746,0
262606,0
464,0
295376,0
426448,0
66000,0
295381,0
328152,0
426458,0
360924,0
477,0
478,0
295392,0
295393,0
197092,0
98793,0
492010,0
295402,0
164332,0
495,0
498,0
229874,0
98807,0
66048,0
328193,0
98823,0
492041,0
328203,0
164364,0
262672,0
295441,0
532,0
164372,0
295450,0
459290,0
545,0
131627,0
262702,0
563,0
566,0
295478,0
131641,0
361020,0
295489,0
98882,0
164419,0
492100,0
361029,0
262734,0
229967,0
262736,0
328277,0
164438,0
164437,0
164447,0
361055,0
229986,0
229987,0
426598,0
66151,0
66153,0
33385,0
33386,0
33388,0
393833,0
197232,0
131698,0
33395,0
164469,0
262775,0
426616,0
361081,0
197248,0
459398,0
33415,0
66187,0
361100,0
131725,0
459411,0
328340,0
524952,0
262814,0
33440,0
197285,0
66213,0
393897,0
524975,0
98993,0
66227,0
295604,0
328377,0
66236,0
33468,0
295613,0
361153,0
230082,0
99011,0
164548,0
99013,0
295622,0
262857,0
717,0
393934,0
719,0
393933,0
262862,0
99027,0
525013,0
738,0
197348,0
33515,0
131820,0
262892,0
750,0
230127,0
426739,0
459508,0
164599,0
230136,0
328441,0
262906,0
328444,0
230141,0
33535,0
262918,0
230151,0
393996,0
66317,0
131855,0
99090,0
295704,0
99102,0
197407,0
492325,0
33574,0
295719,0
131882,0
99116,0
328496,0
394034,0
459572,0
830,0
131915,0
426830,0
525138,0
197462,0
525145,0
459614,0
295777,0
459620,0
328555,0
394091,0
131953,0
295795,0
394102,0
459643,0
164733,0
197505,0
164737,0
394114,0
328581,0
492423,0
263048,0
230283,0
459659,0
33680,0
394132,0
492439,0
197530,0
928,0
295841,0
328611,0
230307,0
394153,0
525227,0
66481,0
361393,0
328634,0
960,0
66496,0
962,0
164803,0
328645,0
99269,0
66503,0
968,0
525253,0
525258,0
328651,0
975,0
394191,0
99292,0
459746,0
525282,0
66532,0
525287,0
1000,0
33769,0
328679,0
263143,0
361452,0
361457,0
394226,0
525300,0
33781,0
132084,0
394230,0
427000,0
66556,0
492544,0
328708,0
361478,0
525318,0
328712,0
361483,0
328718,0
295952,0
263185,0
328725,0
1048,0
525341,0
33831,0
66599,0
295978,0
492596,0
361535,0
328768,0
296001,0
525381,0
197703,0
230472,0
361543,0
230477,0
328782,0
99405,0
99408,0
99409,0
394318,0
197718,0
427096,0
132187,0
394333,0
328797,0
132203,0
459892,0
328820,0
328822,0
492663,0
1147,0
164989,0
296065,0
394370,0
33922,0
66692,0
33933,0
328848,0
525457,0
525466,0
394394,0
459935,0
1186,0
230563,0
99495,0
492714,0
1205,0
427192,0
263353,0
459964,0
459968,0
361667,0
361672,0
427209,0
33993,0
263381,0
296150,0
328921,0
296160,0
394468,0
99559,0
328936,0
492787,0
328949,0
361718,0
1279,0
99584,0
230655,0
361732,0
99590,0
296202,0
296205,0
165135,0
427281,0
34070,0
66840,0
1306,0
460062,0
66855,0
492840,0
66857,0
66862,0
296239,0
34099,0
296245,0
1335,0
165176,0
361790,0
165186,0
197959,0
460111,0
525649,0
394577,0
394597,0
460138,0
394605,0
132461,0
34157,0
66938,0
296315,0
394619,0
329088,0
296323,0
492932,0
296325,0
394631,0
263560,0
132488,0
34186,0
1421,0
492944,0
99729,0
66964,0
492952,0
165273,0
394652,0
132510,0
492960,0
525729,0
132515,0
361896,0
165288,0
165290,0
525742,0
1455,0
1464,0
394680,0
460222,0
99776,0
230848,0
67011,0
525764,0
263621,0
361930,0
361941,0
34262,0
525783,0
34264,0
99800,0
361946,0
67033,0
99799,0
230877,0
132574,0
525786,0
132579,0
198121,0
493038,0
99825,0
34292,0
165374,0
99839,0
427520,0
99845,0
460298,0
67082,0
361996,0
362006,0
34327,0
165399,0
296474,0
132641,0
263721,0
230955,0
296493,0
34354,0
132663,0
362044,0
394813,0
198212,0
263750,0
263752,0
296525,0
1614,0
427602,0
329299,0
165459,0
427609,0
99935,0
329311,0
525922,0
132707,0
132708,0
263789,0
362099,0
329336,0
99961,0
1661,0
1662,0
394878,0
525949,0
263815,0
493191,0
525961,0
525962,0
525965,0
99982,0
99989,0
296601,0
493211,0
394907,0
