1,0
514,0
516,0
521,0
12,0
13,0
14,0
524,0
17,0
536,0
547,0
556,0
561,0
570,0
61,0
578,0
596,0
599,0
91,0
93,0
611,0
105,0
117,0
118,0
119,0
132,0
133,0
134,0
138,0
650,0
144,0
662,0
663,0
664,0
690,0
179,0
694,0
705,0
199,0
714,0
719,0
720,0
721,0
228,0
229,0
747,0
750,0
756,0
246,0
249,0
765,0
769,0
267,0
268,0
272,0
273,0
274,0
277,0
288,0
291,0
808,0
809,0
810,0
812,0
301,0
815,0
821,0
822,0
315,0
334,0
336,0
341,0
369,0
370,0
395,0
400,0
424,0
428,0
430,0
441,0
448,0
468,0
482,0
496,0
768,1
2,1
4,1
5,1
773,1
781,1
782,1
528,1
401,1
660,1
661,1
534,1
665,1
666,1
286,1
287,1
33,1
806,1
39,1
300,1
48,1
305,1
563,1
820,1
309,1
564,1
439,1
186,1
320,1
67,1
710,1
587,1
716,1
338,1
211,1
471,1
90,1
475,1
603,1
223,1
608,1
613,1
360,1
361,1
620,1
495,1
498,1
499,1
754,1
253,1
771,2
677,2
542,2
44,2
239,2
304,2
80,2
444,2
445,2
446,2
391,3
136,3
270,3
526,3
657,3
150,3
793,3
794,3
539,3
668,3
669,3
418,3
45,3
433,3
55,3
576,3
586,3
589,3
590,3
727,3
731,3
732,3
355,3
356,3
107,3
113,3
628,3
629,3
630,3
122,3
515,4
6,4
15,4
531,4
533,4
27,4
28,4
550,4
552,4
49,4
52,4
566,4
56,4
59,4
572,4
574,4
63,4
581,4
72,4
73,4
74,4
76,4
77,4
595,4
86,4
606,4
95,4
97,4
609,4
114,4
626,4
120,4
123,4
125,4
637,4
128,4
129,4
640,4
647,4
142,4
656,4
147,4
155,4
670,4
675,4
679,4
169,4
171,4
174,4
178,4
691,4
693,4
695,4
185,4
189,4
202,4
715,4
205,4
207,4
725,4
743,4
237,4
250,4
259,4
774,4
775,4
776,4
777,4
778,4
278,4
792,4
795,4
803,4
811,4
306,4
818,4
342,4
346,4
354,4
365,4
387,4
396,4
409,4
413,4
420,4
425,4
449,4
489,4
490,4
497,4
500,4
501,4
502,4
3,5
643,5
646,5
264,5
392,5
393,5
398,5
655,5
784,5
279,5
410,5
543,5
801,5
421,5
422,5
423,5
426,5
173,5
814,5
686,5
685,5
180,5
565,5
827,5
64,5
706,5
708,5
709,5
584,5
460,5
593,5
209,5
83,5
84,5
212,5
214,5
597,5
216,5
729,5
215,5
723,5
220,5
350,5
353,5
357,5
359,5
108,5
109,5
752,5
625,5
242,5
375,5
378,5
255,5
736,6
227,6
486,6
7,6
648,6
615,6
394,6
427,6
557,6
335,6
176,6
467,6
183,6
825,6
507,6
92,6
478,6
480,7
312,7
8,7
42,7
299,7
43,7
459,7
177,7
24,7
25,7
763,7
156,7
607,7
9,8
11,8
779,8
783,8
785,8
21,8
667,8
29,8
548,8
549,8
434,8
697,8
450,8
195,8
196,8
580,8
68,8
711,8
347,8
376,8
130,9
519,9
520,9
10,9
139,9
275,9
282,9
154,9
26,9
285,9
544,9
289,9
162,9
545,9
165,9
167,9
432,9
435,9
568,9
826,9
60,9
700,9
191,9
66,9
324,9
69,9
70,9
582,9
330,9
331,9
332,9
203,9
81,9
82,9
343,9
605,9
735,9
224,9
225,9
621,9
366,9
238,9
374,9
509,9
638,9
522,10
523,10
269,10
399,10
16,10
790,10
791,10
797,10
161,10
419,10
36,10
37,10
164,10
294,10
40,10
41,10
293,10
683,10
431,10
689,10
184,10
571,10
316,10
190,10
326,10
200,10
328,10
456,10
75,10
713,10
329,10
585,10
201,10
208,10
337,10
470,10
88,10
89,10
730,10
247,10
348,10
345,10
100,10
101,10
619,10
371,10
244,10
758,10
759,10
121,10
641,11
296,11
297,11
298,11
493,11
302,11
569,11
303,11
18,11
787,11
57,11
58,11
796,11
412,11
131,12
261,12
402,12
19,12
404,12
20,12
405,12
407,12
23,12
406,12
152,12
403,12
798,12
671,12
415,12
38,12
554,12
560,12
437,12
313,12
704,12
65,12
71,12
722,12
724,12
85,12
472,12
476,12
610,12
738,12
110,12
111,12
124,12
510,12
258,13
390,13
22,13
538,13
676,13
805,13
680,13
681,13
682,13
819,13
181,13
188,13
579,13
197,13
466,13
600,13
102,13
231,13
232,13
744,13
746,13
745,13
624,13
245,13
764,13
256,14
672,14
386,14
673,14
103,14
170,14
106,14
786,14
339,14
340,14
436,14
311,14
479,14
417,15
363,15
525,15
527,15
508,15
30,15
32,16
35,16
760,16
281,16
636,16
384,17
644,17
262,17
263,17
265,17
780,17
148,17
414,17
34,17
802,17
292,17
166,17
807,17
678,17
553,17
47,17
308,17
692,17
314,17
573,17
62,17
193,17
194,17
451,17
452,17
323,17
327,17
333,17
717,17
461,17
592,17
213,17
469,17
217,17
474,17
604,17
481,17
99,17
483,17
488,17
233,17
362,17
618,17
491,17
492,17
753,17
373,17
504,17
505,17
379,17
766,17
772,18
388,18
658,18
659,18
530,18
416,18
800,18
674,18
168,18
46,18
559,18
687,18
688,18
567,18
318,18
319,18
453,18
454,18
455,18
712,18
87,18
349,18
221,18
226,18
612,18
742,18
617,18
623,18
632,18
380,18
96,19
770,19
651,19
639,19
112,19
368,19
824,19
51,19
116,19
438,19
631,19
151,19
377,19
511,19
517,20
614,20
741,20
649,20
234,20
235,20
684,20
622,20
53,20
54,20
701,20
447,20
160,21
137,21
588,21
749,21
175,21
823,21
284,21
159,21
583,22
718,22
143,22
79,22
767,22
397,23
653,23
654,23
149,23
408,23
280,23
816,23
562,23
698,23
699,23
829,23
322,23
726,23
473,23
218,23
219,23
477,23
98,23
484,23
487,23
748,23
751,23
757,23
254,23
389,24
652,24
788,24
789,24
295,24
551,24
307,24
440,24
442,24
575,24
577,24
457,24
458,24
204,24
591,24
601,24
602,24
222,24
485,24
115,24
243,24
633,24
634,24
126,24
192,25
739,25
740,25
367,25
465,25
817,25
411,25
248,25
283,25
257,26
642,26
535,26
429,26
696,26
594,26
310,26
503,26
344,26
762,26
635,26
733,26
702,26
703,26
